timestamp -> D4,D7Π,D17,D12Π,D13,D11Π,D20,D22Π,D23,D19Π,D21,D18Π,D14,D15Π,D10,D16Π,Class
19:19:56.939 -> 2304,2315,3713,4095,4095,4095,4095,4095,1165,4095,3696,4095,4095,4095,3456,4095,1
19:19:56.939 -> 1962,2206,3439,4095,4095,4095,4095,4095,1068,4095,3055,4095,4095,4095,3088,4095,1
19:19:56.939 -> 1890,2150,2539,4095,4095,4095,4095,4095,978,4095,2555,3245,4095,4095,2503,4095,1
19:19:56.986 -> 1597,1676,2509,2303,92,176,636,2507,0,4095,1087,1048,543,4095,27,4095,1
19:19:56.986 -> 342,496,1560,2657,1916,444,64,2384,288,4095,111,975,737,4095,0,4095,1
19:19:56.986 -> 2973,2800,4095,4095,4095,4095,4095,4095,3097,4095,4095,4095,4095,4095,4095,4095,1
19:19:56.986 -> 2961,3649,4095,4095,4095,4095,4095,4095,2382,4095,4095,4095,4095,4095,4095,4095,1
19:19:56.986 -> 2917,3622,4095,4095,4095,4095,4095,4095,2301,4095,4095,4095,4095,4095,4095,4095,1
19:19:56.986 -> 2909,3613,4095,4095,4095,4095,4095,4095,2287,4095,4095,4095,4095,4095,4095,4095,1
19:19:56.986 -> 2793,2624,4095,4095,4095,4095,4095,4095,1818,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.034 -> 2448,2368,4063,4095,4095,4095,4095,4095,1424,4095,4095,4095,4095,4095,3603,4095,1
19:19:57.034 -> 2009,2231,3520,4095,4095,4095,4095,4095,1107,4095,3301,4095,4095,4095,3215,4095,1
19:19:57.034 -> 1941,2203,2826,4095,4095,4095,4095,4095,995,4095,2901,3665,4095,4095,2872,4095,1
19:19:57.034 -> 1759,2096,2622,4095,4095,4095,3499,4095,552,4095,0,602,837,4095,0,4095,1
19:19:57.034 -> 192,489,0,1667,0,390,33,2484,184,4095,1158,216,423,4095,299,4095,1
19:19:57.034 -> 291,1405,303,4095,4095,4095,4095,4095,3596,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.034 -> 2862,3722,4095,4095,4095,4095,4095,4095,2451,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.034 -> 2896,3613,4095,4095,4095,4095,4095,4095,2320,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.080 -> 2911,3600,4095,4095,4095,4095,4095,4095,2363,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.080 -> 2875,3573,4095,4095,4095,4095,4095,4095,2273,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.080 -> 2510,2397,4095,4095,4095,4095,4095,4095,1616,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.080 -> 2145,2261,3730,4095,4095,4095,4095,4095,1131,4095,3739,4095,4095,4095,3389,4095,1
19:19:57.080 -> 1981,2206,3114,4095,4095,4095,4095,4095,1018,4095,3142,3856,4095,4095,3056,4095,1
19:19:57.080 -> 1901,2159,2820,4095,4095,4095,4095,4095,997,4095,3023,3252,4095,4095,2149,4095,1
19:19:57.127 -> 1760,1999,2264,2859,1600,17,176,2180,0,4095,1055,720,419,4095,17,4095,1
19:19:57.127 -> 137,435,47,2708,483,391,780,2249,1368,4095,924,0,675,4095,102,4095,1
19:19:57.127 -> 644,2624,4095,4095,4095,4095,4095,4095,3547,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.127 -> 3033,3664,4095,4095,4095,4095,4095,4095,2383,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.127 -> 2925,3594,4095,4095,4095,4095,4095,4095,2368,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.127 -> 2929,3599,4095,4095,4095,4095,4095,4095,2283,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.127 -> 2664,2450,4095,4095,4095,4095,4095,4095,1744,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.173 -> 2441,2357,4095,4095,4095,4095,4095,4095,1456,4095,4095,4095,4095,4095,3574,4095,1
19:19:57.173 -> 1995,2227,3476,4095,4095,4095,4095,4095,1032,4095,3223,4095,4095,4095,3179,4095,1
19:19:57.173 -> 1921,2188,3139,4095,4095,4095,4095,4095,1011,4095,2902,3438,4095,4095,2993,4095,1
19:19:57.173 -> 1919,2064,2577,4095,4095,4095,3563,4095,695,4095,61,751,504,4095,0,4095,1
19:19:57.173 -> 464,571,1264,1795,2046,1374,1592,2548,1116,4095,0,775,521,4095,368,4095,1
19:19:57.173 -> 528,1904,2386,4095,4095,4095,4095,4095,3607,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.173 -> 2832,3728,4095,4095,4095,4095,4095,4095,2460,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.220 -> 2944,3605,4095,4095,4095,4095,4095,4095,2389,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.220 -> 2914,3606,4095,4095,4095,4095,4095,4095,2368,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.220 -> 2953,3007,4095,4095,4095,4095,4095,4095,1939,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.220 -> 2498,2389,4095,4095,4095,4095,4095,4095,1569,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.220 -> 2103,2256,3725,4095,4095,4095,4095,4095,1130,4095,3707,4095,4095,4095,3403,4095,1
19:19:57.220 -> 1966,2205,3140,4095,4095,4095,4095,4095,1047,4095,2980,3698,4095,4095,3005,4095,1
19:19:57.268 -> 1826,2141,2631,4095,4095,4095,4000,4095,790,4095,2899,3252,4095,4095,36,4095,1
19:19:57.268 -> 368,465,1294,1936,2008,1456,33,2335,1,4095,188,0,1000,4095,311,4095,1
19:19:57.268 -> 558,479,2065,4095,4095,4095,4095,4095,3633,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.268 -> 2881,3714,4095,4095,4095,4095,4095,4095,2493,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.268 -> 2933,3615,4095,4095,4095,4095,4095,4095,2292,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.268 -> 2898,3595,4095,4095,4095,4095,4095,4095,2375,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.268 -> 2971,2765,4095,4095,4095,4095,4095,4095,1767,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.316 -> 2423,2366,4095,4095,4095,4095,4095,4095,1458,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.316 -> 2058,2230,3809,4095,4095,4095,4095,4095,1083,4095,3319,4095,4095,4095,3295,4095,1
19:19:57.316 -> 1935,2189,2809,4095,4095,4095,4095,4095,1036,4095,2821,3664,4095,4095,2864,4095,1
19:19:57.316 -> 1887,2115,3068,4095,4095,4095,3655,4095,867,4095,2624,2653,944,4095,343,4095,1
19:19:57.316 -> 387,651,39,2588,67,161,889,2558,0,4095,0,1073,505,4095,455,4095,1
19:19:57.316 -> 211,824,1341,4095,2281,3693,357,3535,0,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.316 -> 3079,3799,4095,4095,4095,4095,4095,4095,2512,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.364 -> 2885,3627,4095,4095,4095,4095,4095,4095,2403,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.364 -> 2896,3603,4095,4095,4095,4095,4095,4095,2326,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.364 -> 2547,2991,4095,4095,4095,4095,4095,4095,2087,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.364 -> 2482,2384,4095,4095,4095,4095,4095,4095,1599,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.364 -> 2098,2261,3737,4095,4095,4095,4095,4095,1170,4095,3615,4095,4095,4095,3376,4095,1
19:19:57.364 -> 1954,2205,3024,4095,4095,4095,4095,4095,1042,4095,2992,4027,4095,4095,3131,4095,1
19:19:57.364 -> 1881,2151,2869,4095,4095,4095,4051,4095,976,4095,2555,3159,4095,4095,0,4095,1
19:19:57.412 -> 398,496,385,1569,177,167,0,2170,1038,4095,72,1075,487,4095,335,4095,1
19:19:57.412 -> 528,478,223,4095,2564,1609,860,4095,4095,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.412 -> 2982,3799,4095,4095,4095,4095,4095,4095,2484,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.412 -> 2881,3615,4095,4095,4095,4095,4095,4095,2363,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.412 -> 2941,3621,4095,4095,4095,4095,4095,4095,2327,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.412 -> 2893,3604,4095,4095,4095,4095,4095,4095,2350,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.412 -> 2576,2438,4095,4095,4095,4095,4095,4095,1728,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.460 -> 2383,2342,4095,4095,4095,4095,4095,4095,1328,4095,3992,4095,4095,4095,3503,4095,1
19:19:57.460 -> 1961,2232,3341,4095,4095,4095,4095,4095,1051,4095,3158,4069,4095,4095,3219,4095,1
19:19:57.460 -> 1921,2181,3091,4095,4095,4095,4095,4095,944,4095,2784,3524,4095,4095,2663,4095,1
19:19:57.460 -> 1594,1970,2279,4095,4095,4095,3057,4095,110,4095,355,464,641,4095,0,4095,1
19:19:57.460 -> 447,655,1276,1491,720,135,1616,2370,135,4095,0,648,592,4095,0,4095,1
19:19:57.460 -> 496,737,697,4095,1965,2294,178,3734,1504,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.460 -> 3085,3799,4095,4095,4095,4095,4095,4095,2491,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.508 -> 2955,3621,4095,4095,4095,4095,4095,4095,2347,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.508 -> 2924,3606,4095,4095,4095,4095,4095,4095,2286,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.508 -> 2839,3591,4095,4095,4095,4095,4095,4095,2277,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.508 -> 2515,2411,4095,4095,4095,4095,4095,4095,1662,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.508 -> 2088,2283,4081,4095,4095,4095,4095,4095,1136,4095,3811,4095,4095,4095,3391,4095,1
19:19:57.508 -> 1971,2213,3312,4095,4095,4095,4095,4095,1058,4095,3233,3866,4095,4095,3085,4095,1
19:19:57.508 -> 1874,2166,2647,4095,4095,4095,3883,4095,979,4095,2720,3305,4095,4095,2245,4095,1
19:19:57.556 -> 1407,1791,2348,2852,56,0,1064,2527,582,4095,527,0,924,4095,174,4095,1
19:19:57.699 -> 2914,3623,4095,4095,4095,4095,4095,4095,2374,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.699 -> 3017,2471,4095,4095,4095,4095,4095,4095,1743,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.747 -> 2448,2362,4060,4095,4095,4095,4095,4095,1344,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.747 -> 2029,2234,3522,4095,4095,4095,4095,4095,1111,4095,3237,4095,4095,4095,3246,4095,1
19:19:57.747 -> 1966,2199,2825,4095,4095,4095,4095,4095,1048,4095,2892,3480,4095,4095,2868,4095,1
19:19:57.747 -> 1819,2094,2672,4095,4095,4095,3706,4095,1059,4095,304,544,629,4095,0,4095,1
19:19:57.747 -> 137,565,1454,2828,160,995,1,2145,748,4095,0,0,976,4095,0,4095,1
19:19:57.747 -> 291,1384,484,4095,2534,2644,1889,4095,4095,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.747 -> 3054,3766,4095,4095,4095,4095,4095,4095,2454,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.795 -> 2930,3629,4095,4095,4095,4095,4095,4095,2394,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.795 -> 2960,3632,4095,4095,4095,4095,4095,4095,2293,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.795 -> 2909,2992,4095,4095,4095,4095,4095,4095,2235,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.795 -> 2522,2399,4095,4095,4095,4095,4095,4095,1597,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.795 -> 2166,2281,3775,4095,4095,4095,4095,4095,1169,4095,3559,4095,4095,4095,3435,4095,1
19:19:57.795 -> 1962,2210,3042,4095,4095,4095,4095,4095,1055,4095,3022,3776,4095,4095,2993,4095,1
19:19:57.795 -> 1874,2178,3025,4095,4095,4095,3984,4095,992,4095,2656,3040,4095,4095,0,4095,1
19:19:57.843 -> 401,525,912,1729,451,111,1168,2535,1326,4095,1094,880,1032,4095,0,4095,1
19:19:57.843 -> 363,979,1411,4095,4095,4095,4095,4095,3712,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.843 -> 2963,3743,4095,4095,4095,4095,4095,4095,2448,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.843 -> 2919,3612,4095,4095,4095,4095,4095,4095,2353,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.843 -> 2885,3599,4095,4095,4095,4095,4095,4095,2353,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.843 -> 2875,3627,4095,4095,4095,4095,4095,4095,2185,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.890 -> 2570,2413,4095,4095,4095,4095,4095,4095,1680,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.890 -> 2276,2299,3935,4095,4095,4095,4095,4095,1147,4095,3664,4095,4095,4095,3435,4095,1
19:19:57.890 -> 1965,2217,3132,4095,4095,4095,4095,4095,1091,4095,3103,3892,4095,4095,3084,4095,1
19:19:57.890 -> 1887,2162,2780,4095,4095,4095,3921,4095,945,4095,2705,3817,4095,4095,2240,4095,1
19:19:57.890 -> 1446,1823,1905,2911,79,1391,1374,2310,1239,4095,787,76,656,4095,113,4095,1
19:19:57.890 -> 129,465,7,2179,1504,1521,140,2129,1310,4095,17,1030,577,4095,55,4095,1
19:19:57.890 -> 2949,2705,4095,4095,4095,4095,4095,4095,3327,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.937 -> 3021,3659,4095,4095,4095,4095,4095,4095,2384,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.937 -> 2925,3593,4095,4095,4095,4095,4095,4095,2358,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.937 -> 2864,3580,4095,4095,4095,4095,4095,4095,2339,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.937 -> 3142,3630,4095,4095,4095,4095,4095,4095,1837,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.937 -> 2478,2384,4095,4095,4095,4095,4095,4095,1570,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.937 -> 2047,2271,3667,4095,4095,4095,4095,4095,1231,4095,3630,4095,4095,4095,3381,4095,1
19:19:57.937 -> 1965,2193,3192,4095,4095,4095,4095,4095,1049,4095,3219,3643,4095,4095,2992,4095,1
19:19:57.985 -> 1866,2157,2887,4095,4095,4095,4095,4095,1019,4095,2573,2946,4095,4095,186,4095,1
19:19:57.985 -> 205,623,103,2280,1976,135,844,2201,1294,4095,503,519,433,4095,0,4095,1
19:19:57.985 -> 223,628,591,4095,4095,4095,4095,4095,3568,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.985 -> 2864,3714,4095,4095,4095,4095,4095,4095,2345,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.985 -> 2879,3577,4095,4095,4095,4095,4095,4095,2293,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.985 -> 2896,3602,4095,4095,4095,4095,4095,4095,2339,4095,4095,4095,4095,4095,4095,4095,1
19:19:57.985 -> 2963,3643,4095,4095,4095,4095,4095,4095,2071,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.033 -> 2480,2391,4095,4095,4095,4095,4095,4095,1602,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.033 -> 2045,2259,3615,4095,4095,4095,4095,4095,1137,4095,3483,4095,4095,4095,3370,4095,1
19:19:58.033 -> 1968,2215,3088,4095,4095,4095,4095,4095,1089,4095,2984,3840,4095,4095,3109,4095,1
19:19:58.033 -> 1887,2155,2685,4095,4095,4095,3984,4095,988,4095,2643,2920,4095,4095,192,4095,1
19:19:58.033 -> 200,691,288,1351,1086,307,1116,2217,0,4095,280,1027,680,4095,147,4095,1
19:19:58.033 -> 458,682,920,4095,4095,4095,4095,4095,3513,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.033 -> 2843,3731,4095,4095,4095,4095,4095,4095,2403,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.079 -> 2932,3622,4095,4095,4095,4095,4095,4095,2388,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.079 -> 2887,3627,4095,4095,4095,4095,4095,4095,2320,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.079 -> 2946,2413,4095,4095,4095,4095,4095,4095,2235,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.079 -> 2497,2386,4095,4095,4095,4095,4095,4095,1615,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.079 -> 2138,2256,3968,4095,4095,4095,4095,4095,1174,4095,3479,4095,4095,4095,3429,4095,1
19:19:58.079 -> 1975,2207,3227,4095,4095,4095,4095,4095,1072,4095,3023,3978,4095,4095,3217,4095,1
19:19:58.127 -> 1894,2183,2768,4095,4095,4095,4095,4095,927,4095,2690,3489,4095,4095,2336,4095,1
19:19:58.127 -> 1269,1951,2302,2522,383,1116,0,2432,1111,4095,212,33,815,4095,274,4095,1
19:19:58.127 -> 518,467,79,2800,1824,903,1585,2397,0,4095,287,1,840,4095,0,4095,1
19:19:58.127 -> 925,2696,4095,4095,4095,4095,4095,4095,3514,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.127 -> 2849,3674,4095,4095,4095,4095,4095,4095,2309,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.127 -> 2939,3619,4095,4095,4095,4095,4095,4095,2327,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.127 -> 2934,3607,4095,4095,4095,4095,4095,4095,2329,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.175 -> 2779,2574,4095,4095,4095,4095,4095,4095,1724,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.175 -> 2449,2367,4095,4095,4095,4095,4095,4095,1429,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.175 -> 1994,2234,3374,4095,4095,4095,4095,4095,1073,4095,3130,4095,4095,4095,3258,4095,1
19:19:58.175 -> 1929,2182,2800,4095,4095,4095,4095,4095,1009,4095,2807,3633,4095,4095,2867,4095,1
19:19:58.175 -> 1591,1967,2402,4095,4095,4095,3015,4095,706,4095,0,97,728,4095,80,4095,1
19:19:58.175 -> 256,583,352,2464,131,558,976,2151,0,4095,655,0,816,4095,0,4095,1
19:19:58.175 -> 432,1311,1958,4095,2671,3141,2004,4095,4095,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.175 -> 2964,3743,4095,4095,4095,4095,4095,4095,2464,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.223 -> 2953,3623,4095,4095,4095,4095,4095,4095,2365,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.223 -> 2864,3595,4095,4095,4095,4095,4095,4095,2343,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.223 -> 3001,3671,4095,4095,4095,4095,4095,4095,2021,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.223 -> 2498,2389,4095,4095,4095,4095,4095,4095,1648,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.223 -> 2129,2279,3811,4095,4095,4095,4095,4095,1135,4095,3504,4095,4095,4095,3469,4095,1
19:19:58.223 -> 1936,2207,3003,4095,4095,4095,4095,4095,1008,4095,3007,3988,4095,4095,3039,4095,1
19:19:58.271 -> 1862,2135,2576,4095,4095,4095,3727,4095,985,4095,2623,3791,4095,4095,68,4095,1
19:19:58.271 -> 400,576,1500,2520,0,705,0,2149,1246,4095,0,0,688,4095,0,4095,1
19:19:58.271 -> 193,752,835,4095,4095,1096,1766,4095,4095,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.271 -> 2975,3794,4095,4095,4095,4095,4095,4095,2490,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.271 -> 2912,3615,4095,4095,4095,4095,4095,4095,2389,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.271 -> 2905,3621,4095,4095,4095,4095,4095,4095,2273,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.271 -> 2905,3601,4095,4095,4095,4095,4095,4095,1869,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.319 -> 2544,2400,4095,4095,4095,4095,4095,4095,1617,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.319 -> 2281,2321,3997,4095,4095,4095,4095,4095,1171,4095,3806,4095,4095,4095,3442,4095,1
19:19:58.319 -> 1969,2215,3395,4095,4095,4095,4095,4095,1115,4095,3184,4036,4095,4095,3193,4095,1
19:19:58.319 -> 1883,2161,2875,4095,4095,4095,3795,4095,1005,4095,2592,3233,4095,4095,200,4095,1
19:19:58.319 -> 463,464,974,1575,1752,291,544,2267,0,4095,0,403,1020,4095,0,4095,1
19:19:58.319 -> 368,1086,1271,4095,4095,4095,4095,4095,3641,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.319 -> 2896,3744,4095,4095,4095,4095,4095,4095,2433,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.367 -> 2937,3618,4095,4095,4095,4095,4095,4095,2320,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.367 -> 2922,3611,4095,4095,4095,4095,4095,4095,2303,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.367 -> 2995,2826,4095,4095,4095,4095,4095,4095,1895,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.367 -> 2443,2385,4095,4095,4095,4095,4095,4095,1687,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.367 -> 2059,2250,3627,4095,4095,4095,4095,4095,1120,4095,3395,4095,4095,4095,3393,4095,1
19:19:58.367 -> 1955,2197,2979,4095,4095,4095,4095,4095,1067,4095,2990,3839,4095,4095,3015,4095,1
19:19:58.367 -> 1856,2118,2613,4095,4095,4095,3583,4095,1097,4095,2480,2072,659,4095,19,4095,1
19:19:58.415 -> 415,613,0,1731,1968,547,7,2527,0,4095,48,391,884,4095,0,4095,1
19:19:58.415 -> 449,1353,476,4095,4095,4095,4095,4095,3724,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.559 -> 2447,2371,4095,4095,4095,4095,4095,4095,1460,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.607 -> 2017,2249,3600,4095,4095,4095,4095,4095,1115,4095,3333,4095,4095,4095,3303,4095,1
19:19:58.607 -> 1939,2192,2827,4095,4095,4095,4095,4095,1033,4095,2838,3761,4095,4095,3013,4095,1
19:19:58.607 -> 1811,2111,2583,4095,4095,4095,3776,4095,806,4095,473,687,913,4095,0,4095,1
19:19:58.607 -> 163,572,192,2384,0,899,1120,2574,1334,4095,0,6,465,4095,400,4095,1
19:19:58.607 -> 574,2275,2194,4095,2078,2880,4095,4095,4095,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.607 -> 3030,3807,4095,4095,4095,4095,4095,4095,2426,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.607 -> 2938,3633,4095,4095,4095,4095,4095,4095,2334,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.607 -> 2905,3623,4095,4095,4095,4095,4095,4095,2352,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.655 -> 2948,3623,4095,4095,4095,4095,4095,4095,2329,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.655 -> 2782,2572,4095,4095,4095,4095,4095,4095,1763,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.655 -> 2399,2382,4095,4095,4095,4095,4095,4095,1397,4095,4095,4095,4095,4095,3634,4095,1
19:19:58.655 -> 1982,2229,3376,4095,4095,4095,4095,4095,1118,4095,3307,4095,4095,4095,3243,4095,1
19:19:58.655 -> 1922,2207,3136,4095,4095,4095,4095,4095,1051,4095,2793,3648,4095,4095,2862,4095,1
19:19:58.655 -> 1770,2096,2519,4095,4095,4095,3403,4095,912,4095,215,207,544,4095,417,4095,1
19:19:58.703 -> 227,464,0,1631,1852,167,33,2582,1342,4095,579,1155,611,4095,0,4095,1
19:19:58.703 -> 238,1185,2386,4095,2478,4095,4095,4095,3803,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.703 -> 2951,3779,4095,4095,4095,4095,4095,4095,2479,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.703 -> 2941,3629,4095,4095,4095,4095,4095,4095,2335,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.703 -> 2898,3617,4095,4095,4095,4095,4095,4095,2338,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.703 -> 2960,3607,4095,4095,4095,4095,4095,4095,2336,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.703 -> 2607,2675,4095,4095,4095,4095,4095,4095,1753,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.751 -> 2434,2357,4095,4095,4095,4095,4095,4095,1375,4095,4095,4095,4095,4095,3558,4095,1
19:19:58.751 -> 1978,2226,4095,4095,4095,4095,4095,4095,1098,4095,3435,4095,4095,4095,3200,4095,1
19:19:58.751 -> 1933,2182,2999,4095,4095,4095,4095,4095,1046,4095,2743,3456,4095,4095,2962,4095,1
19:19:58.751 -> 1930,2086,2655,4095,4095,4095,3404,4095,409,4095,0,112,731,4095,103,4095,1
19:19:58.751 -> 423,496,1424,2608,801,622,0,2374,231,4095,1,0,756,4095,0,4095,1
19:19:58.751 -> 190,1844,2638,4095,3031,2164,2,4095,4095,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.751 -> 3010,3779,4095,4095,4095,4095,4095,4095,2499,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.799 -> 2866,3632,4095,4095,4095,4095,4095,4095,2384,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.799 -> 2945,3616,4095,4095,4095,4095,4095,4095,2331,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.799 -> 2868,3600,4095,4095,4095,4095,4095,4095,1751,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.799 -> 2544,2395,4095,4095,4095,4095,4095,4095,1616,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.799 -> 2304,2311,4095,4095,4095,4095,4095,4095,1187,4095,3815,4095,4095,4095,3419,4095,1
19:19:58.799 -> 1964,2221,3204,4095,4095,4095,4095,4095,1070,4095,2975,4095,4095,4095,3119,4095,1
19:19:58.799 -> 1891,2166,2808,4095,4095,4095,3973,4095,977,4095,2672,3439,4095,4095,2343,4095,1
19:19:58.847 -> 1488,1745,2039,3192,1248,615,16,2212,60,4095,0,0,648,4095,415,4095,1
19:19:58.847 -> 444,673,883,1879,463,718,0,2319,1406,4095,0,1191,960,4095,28,4095,1
19:19:58.847 -> 281,2691,4095,4095,4095,4095,4095,4095,3602,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.847 -> 2832,3712,4095,4095,4095,4095,4095,4095,2363,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.847 -> 2950,3570,4095,4095,4095,4095,4095,4095,2337,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.847 -> 2911,3598,4095,4095,4095,4095,4095,4095,2407,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.847 -> 3115,2438,4095,4095,4095,4095,4095,4095,1749,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.895 -> 2425,2368,4095,4095,4095,4095,4095,4095,1457,4095,4095,4095,4095,4095,4095,4095,1
19:19:58.895 -> 1989,2239,3513,4095,4095,4095,4095,4095,1124,4095,3397,4095,4095,4095,3314,4095,1
